Review,food_rating,service_rating,atmosphere_rating,Review_clean,Review_en,sentiment
"Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi, Takoyaki, Sashimi Salad, Tempura, Miso Soup, Fried FishParking spacePlenty of parkingParking optionsFree of charge parking lot",5.0,5.0,5.0,"Recommended dishesVariety of Sushi, Takoyaki, Sashimi Salad, Tempura, Miso Soup, Fried FishParking spacePlenty of parkingParking optionsFree of charge parking lot","Recommended dishesVariety of Sushi, Takoyaki, Sashimi Salad, Tempura, Miso Soup, Fried FishParking spaceMany parking optionsFree parking lot",positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes寿司,5.0,5.0,5.0,Recommended dishes寿司,Recommended dishes sushi,positive
Good serviceFood: 5/5  |  Service: 5/5  |  Atmosphere: 4/5,5.0,5.0,4.0,Good service,Good service .,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
一切都是因为价钱而合理了😁😁😁😋Order type: …More,,,,一切都是因为价钱而合理了😁😁😁😋Order type:,It's all because of the price. 😁😁😋 Order type:,positive
服务态度很不好饭里面有头发最不喜欢服务员的态度Food: …More,,,,服务态度很不好饭里面有头发最不喜欢服务员的态度Food:,"It's not a good meal, but it's one of the most unpleasant things about a hairy waitress.",negative
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5,5.0,4.0,4.0,,This is not the case.,positive
"Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Salmon Head TeriyakiParking spaceSomewhat difficult to find parking",4.0,4.0,4.0,"Recommended dishesVariety of Sushi, Salmon Head TeriyakiParking spaceSomewhat difficult to find parking","Recommended dishesVariety of sushi, Salmon Head TeriyakiParking spaceSome difficult to find parking",neutral
Food: 1/5  |  Service: 1/5  |  Atmosphere: 1/5,1.0,1.0,1.0,,This is not the case.,negative
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5,4.0,4.0,4.0,,This is not the case.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 4/5,5.0,5.0,4.0,,This is not the case.,positive
Going to this place and was expecting sushi king standard didn't expected it to be good. I was wrong. Very decent sushi joint I would judge it to be better than Sushi-Go in Singapore.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,Going to this place and was expecting sushi king standard didn't expected it to be good. I was wrong. Very decent sushi joint I would judge it to be better than Sushi-Go in Singapore.,Going to this place and expecting sushi king standard didn't expect it to be good. I was wrong. Very decent sushi joint I would judge it to be better than Sushi-Go in Singapore.,positive
Food: 3/5  |  Service: 3/5  |  Atmosphere: 2/5,3.0,3.0,2.0,,This is not the case.,negative
"The table was smelly 🥲the food was not fully served even after ordering, it took a long time to servefood quality wist downzzzzFood: 1/5  |  Service: 1/5",1.0,1.0,,"The table was smelly 🥲the food was not fully served even after ordering, it took a long time to servefood quality wist downzzzz","The table was smelly the food was not fully served even after ordering, it took a long time to serve food quality wist downzzzz",negative
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
"Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Agedashi TofuParking spacePlenty of parkingParking optionsFree of charge street parking, Paid street parking",4.0,5.0,4.0,"Recommended dishesVariety of Sushi, Agedashi TofuParking spacePlenty of parkingParking optionsFree of charge street parking, Paid street parking","Recommended dishesVariety of sushi, Agedashi TofuParking spaceLots of parkingParking optionsFree street parking, Paid street parking",positive
Affordable Japanese food at a reasonable price. Friendly staff and good service.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi,5.0,5.0,5.0,Affordable Japanese food at a reasonable price. Friendly staff and good service. Recommended dishesVariety of Sushi,Affordable Japanese food at a reasonable price. Friendly staff and good service. Recommended dishesVariety of sushi,positive
😍😃 so happyFood: 4/5  |  Service: 4/5  |  Atmosphere: 3/5,4.0,4.0,3.0,😍😃 so happy,😍😃 so happy,positive
"Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Agedashi TofuParking spacePlenty of parkingParking optionsPaid street parking",5.0,4.0,4.0,"Recommended dishesVariety of Sushi, Agedashi TofuParking spacePlenty of parkingParking optionsPaid street parking","Recommended dishesVariety of sushi, Agedashi TofuParking spaceMany parking optionsParking optionsPaid street parking",positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 3/5,5.0,5.0,3.0,,This is not the case.,positive
Food: 3/5  |  Service: 3/5  |  Atmosphere: 3/5,3.0,3.0,3.0,,This is not the case.,neutral
like usual always came here for mealFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,like usual always came here for meal,As usual always came here for a meal,positive
优点是便宜，味道中规中矩。服务还行，有遇到对顾客发脾气的服务员也见过态度热情服务周到的，看运气吧。没什么氛围可言，便宜大碗是他之所以生意蒸蒸日上的原因 …More,,,,优点是便宜，味道中规中矩。服务还行，有遇到对顾客发脾气的服务员也见过态度热情服务周到的，看运气吧。没什么氛围可言，便宜大碗是他之所以生意蒸蒸日上的原因,"The advantage is cheap, the taste is moderate. The service is still good, and some waiters who meet customers who are angry have also seen the attitude of enthusiastic service around, let's see luck.",positive
這算是馬六甲最受歡迎的平民日本壽司店了，價格親民（比起傳統的日本餐廳的確便宜很多），適合全家大小同來進餐，所以每天的每個不同時段都非常多人，餐點時間更是需要排隊，在店外坐著等待的人经常挺多。 …More,,,,這算是馬六甲最受歡迎的平民日本壽司店了，價格親民（比起傳統的日本餐廳的確便宜很多），適合全家大小同來進餐，所以每天的每個不同時段都非常多人，餐點時間更是需要排隊，在店外坐著等待的人经常挺多。,"This is the most popular civilian Japanese sushi shop in Malayalam, the price is familiar (it is much cheaper than traditional Japanese restaurants), suitable for families of all sizes to come to eat, so there are many people at different times of the day, and the meal time is even more in line, and there are often many people sitting outside the store waiting.",positive
Food: 5/5  |  Service: 3/5  |  Atmosphere: 5/5,5.0,3.0,5.0,,This is not the case.,positive
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Parking spaceSomewhat difficult to find parkingParking optionsPaid street parking,4.0,4.0,4.0,Parking spaceSomewhat difficult to find parkingParking optionsPaid street parking,Parking spaceSomehow difficult to find parkingParking optionsPaid street parking,negative
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Value for money sushi.Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5,4.0,5.0,4.0,Value for money sushi.,Value for money sushi.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi,5.0,4.0,4.0,Recommended dishesVariety of Sushi,Recommended dishesVariety of sushi,positive
"After pick up kids from school , just want to have a relaxing lunch with my kids at Sushi mentai,  but so disappointed it's super annoying environment when dine in. The staff clearing table with throwing all plates and cutlery into the tub , makes the whole place full of the noise, the sounds like breaking plates and staff pull the chairs also very hard. I'm sitting next to the table he clearing,  it's so desperate and he do it like no body business.  We as customer dine in , and as staff you want clearing should do it lightly,  then only we felt calm. Even I want to answer a call also need to walk out from the restaurant.  Really unbelievable, hope management of Sushi mentai will make changes about this part .Food: 2/5  |  Service: 1/5  |  Atmosphere: 1/5Recommended dishesVariety of Sushi",2.0,1.0,1.0,"After pick up kids from school , just want to have a relaxing lunch with my kids at Sushi mentai, but so disappointed it's super annoying environment when dine in. The staff clearing table with throwing all plates and cutlery into the tub , makes the whole place full of the noise, the sounds like breaking plates and staff pull the chairs also very hard. I'm sitting next to the table he clearing, it's so desperate and he do it like no body business. We as customer dine in , and as staff you want clearing should do it lightly, then only we felt calm. Even I want to answer a call also need to walk out from the restaurant. Really unbelievable, hope management of Sushi mentai will make changes about this part . Recommended dishesVariety of Sushi","After picking up kids from school, just want to have a relaxing lunch with my kids at Sushi mentai, but so disappointed it's super annoying environment when dining in. The staff clearing table with throwing all the plates and cutlery into the tub, makes the whole place full of noise, the sounds like breaking plates and staff pulling the chairs also very hard. I'm sitting next to the table he clears, it's so desperate and he does it like no body business. We as customers dine in, and as staff you want clearing should do it lightly, then only we felt calm. Even I want to answer a call also need to walk out of the restaurant. Really incredible, hope management of Sushi mentai will make changes about this part . Recommended dishesVariety of Sushi",negative
